"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","153","RegenerateSecretAsync_invalidates_the_previous_secret","AuthManager.Tests","2026-07-28","passed","2026-07-28","OAuthClientServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.OAuthClientServiceTests","RegenerateSecretAsync_invalidates_the_previous_secret"
"","224","AssignTemporaryRoleAsync_grants_the_role_immediately_and_records_its_expiry","AuthManager.Tests","2026-07-28","passed","2026-07-28","UserManagementServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.UserManagementServiceTests","AssignTemporaryRoleAsync_grants_the_role_immediately_and_records_its_expiry"
"","116","DeletePlanAsync_is_rejected_while_a_subscription_references_it","AuthManager.Tests","2026-07-28","passed","2026-07-28","SubscriptionServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SubscriptionServiceTests","DeletePlanAsync_is_rejected_while_a_subscription_references_it"
"","249","GetActiveSubscriptionForCustomerAsync_finds_the_active_one","AuthManager.Tests","2026-07-28","passed","2026-07-28","SubscriptionServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SubscriptionServiceTests","GetActiveSubscriptionForCustomerAsync_finds_the_active_one"
"","87","IsEnabledAsync_with_no_tenant_falls_through_to_global_default","AuthManager.Tests","2026-07-28","passed","2026-07-28","TenantFeatureServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.TenantFeatureServiceTests","IsEnabledAsync_with_no_tenant_falls_through_to_global_default"
"","6","An_unsupported_grant_type_is_rejected","AuthManager.Tests","2026-07-28","passed","2026-07-28","OAuthClientApiTests","AuthManager.Tests.ApiTests","AuthManager.Tests.ApiTests.OAuthClientApiTests","An_unsupported_grant_type_is_rejected"
"","146","UpdateCustomerAsync_changes_fields","AuthManager.Tests","2026-07-28","passed","2026-07-28","CustomerServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.CustomerServiceTests","UpdateCustomerAsync_changes_fields"
"","77","GetRecentFailureCountAsync_scopes_to_a_single_user","AuthManager.Tests","2026-07-28","passed","2026-07-28","SignInHistoryServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.SignInHistoryServiceTests","GetRecentFailureCountAsync_scopes_to_a_single_user"
"","234","Removing_a_user_from_a_group_does_not_delete_the_user","AuthManager.Tests","2026-07-28","passed","2026-07-28","GroupServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.GroupServiceTests","Removing_a_user_from_a_group_does_not_delete_the_user"
"","275","Required_actions_can_be_added_and_removed","AuthManager.Tests","2026-07-28","passed","2026-07-28","UserManagementServiceTests","AuthManager.Tests.ServiceTests","AuthManager.Tests.ServiceTests.UserManagementServiceTests","Required_actions_can_be_added_and_removed"
